Frame,Person,Keypoint_Index,Keypoint_X,Keypoint_Y
7,0,1,1016.5241,297.77637
7,0,2,998.0283,296.78387
7,0,3,1028.1802,304.53085
7,0,4,982.5103,302.05783
7,0,5,1044.8954,361.51913
7,0,6,952.46344,359.6254
7,0,7,1069.8688,424.06934
7,0,8,922.08624,429.52756
7,0,9,1081.9705,478.33374
7,0,10,916.72125,500.00055
7,0,11,1024.1497,502.97122
7,0,12,961.38855,503.97134
7,0,13,1051.4718,606.4959
7,0,14,942.493,610.7926
7,0,15,1053.8057,702.846
7,0,16,947.8975,722.896
8,0,0,1000.0223,304.5641
8,0,1,1010.2011,296.16852
8,0,2,991.0558,294.86276
8,0,3,1023.3348,303.22275
8,0,4,976.62195,300.35953
8,0,5,1040.9531,360.0065
8,0,6,947.5684,359.4149
8,0,7,1066.4253,424.39246
8,0,8,920.6939,435.8887
8,0,9,1077.9915,487.2018
8,0,10,917.93506,511.4404
8,0,11,1022.3495,502.6701
8,0,12,959.00635,504.43527
8,0,13,1058.5452,607.00354
8,0,14,939.86206,608.49554
8,0,15,1051.8314,695.1125
8,0,16,947.918,723.223
9,0,0,996.29407,300.58817
9,0,1,1006.6135,292.33307
9,0,2,987.0636,291.01773
9,0,3,1020.0495,299.97293
9,0,4,972.6431,297.05423
9,0,5,1037.5214,356.68976
9,0,6,944.0883,355.57388
9,0,7,1061.5138,421.78
9,0,8,919.3618,429.9483
9,0,9,1073.7498,484.56915
9,0,10,917.65924,502.98846
9,0,11,1020.27814,500.91736
9,0,12,956.83264,503.08212
9,0,13,1060.7578,606.24316
9,0,14,939.8068,608.6651
9,0,15,1048.7003,692.3053
9,0,16,948.62445,724.0804
10,0,0,994.0373,298.05325
10,0,1,1004.5051,289.84106
10,0,2,985.14575,288.3276
10,0,3,1017.96735,297.43515
10,0,4,970.94574,293.96
10,0,5,1034.9117,354.07535
10,0,6,942.72864,352.5805
10,0,7,1060.1583,420.83646
10,0,8,917.7422,425.43732
10,0,9,1071.7502,485.07397
10,0,10,919.576,497.53293
10,0,11,1020.09485,499.3395
10,0,12,957.30066,501.78308
10,0,13,1062.286,603.0432
10,0,14,939.48364,608.2051
10,0,15,1049.499,694.2858
10,0,16,948.82385,722.7072
11,0,0,992.94586,297.6469
11,0,1,1003.3852,288.80127
11,0,2,983.85266,287.9698
11,0,3,1017.3468,295.30084
11,0,4,970.05835,293.27838
11,0,5,1035.36,352.10022
11,0,6,942.5565,351.68457
11,0,7,1058.7585,419.12085
11,0,8,918.3327,420.33685
11,0,9,1069.963,484.61493
11,0,10,921.26666,485.1241
11,0,11,1020.17706,498.5179
11,0,12,956.7667,501.68784
11,0,13,1061.142,601.7991
11,0,14,940.7082,610.7925
11,0,15,1053.1415,700.06537
11,0,16,948.1462,722.72375
12,0,0,992.94604,297.6472
12,0,1,1003.3854,288.80154
12,0,2,983.85284,287.96997
12,0,3,1017.347,295.30096
12,0,4,970.0586,293.27832
12,0,5,1035.36,352.1002
12,0,6,942.5583,351.68518
12,0,7,1058.7582,419.12277
12,0,8,918.33435,420.33594
12,0,9,1069.9633,484.61548
12,0,10,921.2652,485.12384
12,0,11,1020.1769,498.51892
12,0,12,956.76764,501.68933
12,0,13,1061.1401,601.7981
12,0,14,940.7086,610.7981
12,0,15,1053.1411,700.0722
12,0,16,948.14984,722.7261
13,0,0,992.3786,295.53284
13,0,1,1002.702,287.09134
13,0,2,983.9528,286.12527
13,0,3,1017.1661,294.17435
13,0,4,970.8022,291.86902
13,0,5,1034.8198,349.25208
13,0,6,942.3066,349.19266
13,0,7,1058.2416,414.58313
13,0,8,917.66846,419.06528
13,0,9,1069.8259,476.19928
13,0,10,931.1835,482.51297
13,0,11,1021.3235,497.3121
13,0,12,957.3805,500.5095
13,0,13,1060.7601,603.3743
13,0,14,940.45,611.5584
13,0,15,1060.1627,712.71295
13,0,16,945.4975,722.31226
14,0,0,993.2805,294.59082
14,0,1,1003.70197,286.18542
14,0,2,984.9412,284.78314
14,0,3,1017.79816,294.0504
14,0,4,971.3919,290.8476
14,0,5,1034.102,349.2952
14,0,6,942.8887,347.7139
14,0,7,1054.3162,415.57187
14,0,8,917.13043,417.10193
14,0,9,1067.1763,472.6061
14,0,10,936.0749,471.74158
14,0,11,1020.2318,497.24103
14,0,12,957.13074,498.6996
14,0,13,1055.8828,604.6152
14,0,14,939.70807,610.0425
14,0,15,1063.4413,717.984
14,0,16,945.80133,723.8679
15,0,0,995.59576,295.5542
15,0,1,1006.4273,287.15353
15,0,2,987.56213,285.6466
15,0,3,1021.69086,294.88348
15,0,4,974.5485,291.14478
15,0,5,1038.0319,351.54816
15,0,6,945.078,348.91168
15,0,7,1060.7651,412.9164
15,0,8,919.2482,414.11044
15,0,9,1072.0259,469.73776
15,0,10,937.4504,462.63477
15,0,11,1022.75867,498.84293
15,0,12,958.2939,500.42166
15,0,13,1056.0835,610.5353
15,0,14,939.9927,613.2302
15,0,15,1069.3965,722.3187
15,0,16,945.0237,724.7494
16,0,0,997.6811,295.54263
16,0,1,1009.0745,287.23563
16,0,2,990.0346,285.2903
16,0,3,1024.147,296.50146
16,0,4,976.52405,291.2992
16,0,5,1039.3088,353.9257
16,0,6,946.5002,350.32535
16,0,7,1061.144,414.0683
16,0,8,919.3195,415.23682
16,0,9,1070.6738,467.6087
16,0,10,943.77686,455.49335
16,0,11,1024.6078,502.39215
16,0,12,959.71204,503.60706
16,0,13,1052.5287,612.0559
16,0,14,939.2203,614.278
16,0,15,1069.2498,725.8968
16,0,16,947.05005,726.5444
17,0,0,997.6799,295.54422
17,0,1,1009.07245,287.23737
17,0,2,990.03467,285.29007
17,0,3,1024.1404,296.50662
17,0,4,976.52515,291.30002
17,0,5,1039.3103,353.93546
17,0,6,946.4976,350.32333
17,0,7,1061.1477,414.0926
17,0,8,919.3241,415.24338
17,0,9,1070.6715,467.62823
17,0,10,943.7828,455.49756
17,0,11,1024.5719,502.307
17,0,12,959.6719,503.51056
17,0,13,1052.54,612.0046
17,0,14,939.2241,614.18585
17,0,15,1069.2277,725.9104
17,0,16,947.02246,726.5024
18,0,0,1004.07,296.74152
18,0,1,1015.4912,289.26068
18,0,2,996.9698,286.20364
18,0,3,1028.9441,299.27118
18,0,4,982.49365,291.46756
18,0,5,1043.7736,356.23245
18,0,6,948.6656,350.611
18,0,7,1068.6744,418.56238
18,0,8,922.27734,419.9263
18,0,9,1072.113,470.9188
18,0,10,949.6716,460.11145
18,0,11,1026.7815,505.13144
18,0,12,960.6043,505.1075
18,0,13,1050.611,614.73126
18,0,14,938.45386,615.80945
18,0,15,1068.7506,729.31696
18,0,16,947.58875,726.87335
19,0,0,1009.1109,299.81952
19,0,1,1020.3714,291.58347
19,0,2,1000.6873,289.39615
19,0,3,1034.4458,300.14603
19,0,4,985.3424,294.67395
19,0,5,1049.4181,357.2964
19,0,6,954.948,353.65137
19,0,7,1070.8934,417.2808
19,0,8,927.55023,420.88416
19,0,9,1075.7815,468.35608
19,0,10,947.77576,460.27716
19,0,11,1028.088,508.28723
19,0,12,962.55383,507.6578
19,0,13,1048.9285,615.44696
19,0,14,939.6023,615.2858
19,0,15,1067.755,729.97754
19,0,16,945.9454,726.8245
20,0,0,1013.48126,300.45755
20,0,1,1025.8472,292.46286
20,0,2,1005.8672,290.14023
20,0,3,1043.3055,301.69492
20,0,4,992.56696,295.8917
20,0,5,1056.2941,357.42773
20,0,6,964.74774,353.04395
20,0,7,1077.4396,416.9319
20,0,8,932.2046,419.66235
20,0,9,1080.516,472.54443
20,0,10,947.5487,466.35812
20,0,11,1031.5607,509.82715
20,0,12,967.5865,508.20172
20,0,13,1049.4042,617.0466
20,0,14,940.52234,616.53
20,0,15,1069.6885,733.4446
20,0,16,945.8679,728.45605
21,0,0,1023.47906,298.61386
21,0,1,1035.1683,290.76004
21,0,2,1016.5212,288.19016
21,0,3,1049.8104,300.09604
21,0,4,1003.24426,293.38422
21,0,5,1064.0804,357.7516
21,0,6,970.216,351.28665
21,0,7,1085.1027,419.23352
21,0,8,938.3817,419.48227
21,0,9,1090.6036,478.84583
21,0,10,949.63904,473.8401
21,0,11,1038.6974,508.71893
21,0,12,973.22736,506.49197
21,0,13,1055.8024,621.14984
21,0,14,941.09424,616.93506
21,0,15,1070.6981,737.1537
21,0,16,950.3106,725.42706
22,0,0,1023.4362,298.58243
22,0,1,1035.1465,290.71512
22,0,2,1016.48096,288.1412
22,0,3,1049.8278,300.12314
22,0,4,1003.21967,293.40546
22,0,5,1064.146,357.91666
22,0,6,970.20886,351.4426
22,0,7,1085.223,419.5623
22,0,8,938.2963,419.92642
22,0,9,1090.6213,479.0041
22,0,10,949.8944,474.1011
22,0,11,1038.7072,508.66776
22,0,12,973.195,506.38104
22,0,13,1055.8419,621.21
22,0,14,941.1557,616.5992
22,0,15,1070.7389,737.267
22,0,16,950.21265,725.086
23,0,0,1028.5774,295.7711
23,0,1,1040.4697,288.28595
23,0,2,1022.61584,285.612
23,0,3,1056.3344,297.81998
23,0,4,1011.0533,290.9728
23,0,5,1071.7567,356.82846
23,0,6,978.861,348.86868
23,0,7,1092.9141,423.52353
23,0,8,944.74036,417.27213
23,0,9,1097.2483,487.44077
23,0,10,947.0938,480.59256
23,0,11,1043.5457,508.889
23,0,12,978.1515,505.1921
23,0,13,1059.4088,618.41284
23,0,14,943.16144,612.3945
23,0,15,1071.1975,735.47644
23,0,16,945.67554,720.3959
24,0,0,1036.2324,293.25198
24,0,1,1048.3711,285.29306
24,0,2,1029.3982,282.76822
24,0,3,1063.8601,294.77274
24,0,4,1017.34534,287.9395
24,0,5,1078.3815,356.0786
24,0,6,983.4888,344.50488
24,0,7,1101.5349,427.39273
24,0,8,950.3473,410.49426
24,0,9,1106.7174,494.41794
24,0,10,941.0213,479.06033
24,0,11,1049.0596,509.4228
24,0,12,982.39624,502.9984
24,0,13,1064.8309,621.537
24,0,14,941.9142,606.1265
24,0,15,1074.1005,736.5189
24,0,16,940.108,707.4225
25,0,0,1042.2236,289.57114
25,0,1,1054.7249,281.59006
25,0,2,1035.161,278.74973
25,0,3,1070.171,292.00107
25,0,4,1022.35443,284.24698
25,0,5,1083.4585,355.2119
25,0,6,988.2732,341.50394
25,0,7,1106.9254,429.95245
25,0,8,952.93396,408.55994
25,0,9,1115.1995,502.99844
25,0,10,940.8294,482.62045
25,0,11,1051.0848,507.84787
25,0,12,984.0626,499.83044
25,0,13,1067.912,623.22754
25,0,14,941.90515,604.59265
25,0,15,1074.4292,737.08453
25,0,16,939.765,700.66266
26,0,0,1045.8969,287.43048
26,0,1,1058.495,279.2704
26,0,2,1038.7195,276.36017
26,0,3,1073.8955,289.4219
26,0,4,1025.6224,281.46332
26,0,5,1088.5742,354.03516
26,0,6,991.21875,339.29895
26,0,7,1112.8856,432.93863
26,0,8,956.9835,405.76566
26,0,9,1120.2006,509.60956
26,0,10,941.67505,479.05942
26,0,11,1054.9531,507.20932
26,0,12,986.5544,498.89432
26,0,13,1069.3859,623.38525
26,0,14,942.2031,606.6713
26,0,15,1074.4268,736.09625
26,0,16,940.5621,701.41516
27,0,0,1045.9834,287.45224
27,0,1,1058.5887,279.3017
27,0,2,1038.804,276.36337
27,0,3,1073.9644,289.42862
27,0,4,1025.6559,281.40082
27,0,5,1088.5087,353.9799
27,0,6,991.1772,339.20792
27,0,7,1112.9337,432.92487
27,0,8,956.7473,405.77164
27,0,9,1120.2145,509.49884
27,0,10,941.71967,479.94305
27,0,11,1054.8236,507.17715
27,0,12,986.45874,498.90475
27,0,13,1069.4117,623.0656
27,0,14,942.09503,606.72015
27,0,15,1074.4713,735.9894
27,0,16,940.7155,701.7266
28,0,0,1051.0624,286.7654
28,0,1,1063.049,278.1998
28,0,2,1043.5052,275.52634
28,0,3,1076.6464,287.38116
28,0,4,1029.1619,280.05743
28,0,5,1091.0731,352.6137
28,0,6,993.4426,338.89508
28,0,7,1117.5204,429.98676
28,0,8,956.44775,408.2907
28,0,9,1121.713,503.25177
28,0,10,939.18494,482.88528
28,0,11,1056.9817,504.41098
28,0,12,988.7613,496.09442
28,0,13,1069.3352,621.7409
28,0,14,943.7375,603.0167
28,0,15,1074.2246,735.83826
28,0,16,941.79626,702.70416
29,0,0,1052.8539,283.13016
29,0,1,1064.792,275.1591
29,0,2,1044.9521,272.69846
29,0,3,1079.3207,285.23816
29,0,4,1029.8489,278.75848
29,0,5,1095.3192,350.42
29,0,6,996.9551,338.46112
29,0,7,1115.8344,423.64096
29,0,8,959.21985,407.3988
29,0,9,1120.8901,492.116
29,0,10,941.1147,476.42462
29,0,11,1057.3601,503.40375
29,0,12,988.71515,495.70532
29,0,13,1069.3099,619.10223
29,0,14,950.41315,602.0025
29,0,15,1072.2333,732.3183
29,0,16,946.3951,713.6407
30,0,0,1053.4478,283.50146
30,0,1,1065.2235,275.25165
30,0,2,1045.5432,273.0024
30,0,3,1080.4207,284.71317
30,0,4,1031.0361,278.89264
30,0,5,1097.4961,349.4014
30,0,6,998.48645,338.31613
30,0,7,1116.664,420.4378
30,0,8,960.23584,406.40488
30,0,9,1120.7393,480.81943
30,0,10,942.0875,474.03766
30,0,11,1057.4392,502.74045
30,0,12,988.50055,496.0722
30,0,13,1069.1968,618.8227
30,0,14,953.1456,606.93915
30,0,15,1071.9545,732.5223
30,0,16,948.3999,724.24585
31,0,0,1053.895,287.23996
31,0,1,1065.599,278.31467
31,0,2,1045.5582,276.1749
31,0,3,1081.4775,285.26266
31,0,4,1030.8611,279.7889
31,0,5,1097.7609,349.01846
31,0,6,999.07983,338.25797
31,0,7,1119.3749,417.4523
31,0,8,961.08344,401.29443
31,0,9,1121.5657,473.53568
31,0,10,943.1313,461.82605
31,0,11,1056.815,503.1633
31,0,12,988.3504,497.2732
31,0,13,1069.7081,620.1433
31,0,14,956.4425,612.61566
31,0,15,1071.1986,734.48553
31,0,16,950.2063,731.177
32,0,0,1053.988,287.15643
32,0,1,1065.6968,278.30557
32,0,2,1045.6862,276.10345
32,0,3,1081.4901,285.34332
32,0,4,1030.9537,279.72913
32,0,5,1097.8341,348.9807
32,0,6,999.1465,338.15372
32,0,7,1119.438,417.47043
32,0,8,961.02905,401.52795
32,0,9,1121.5168,473.14383
32,0,10,942.86554,461.78503
32,0,11,1056.8738,503.21204
32,0,12,988.416,497.2221
32,0,13,1069.6874,620.4972
32,0,14,956.4921,612.6231
32,0,15,1071.222,734.71106
32,0,16,950.1048,731.1087
33,0,0,1052.7738,288.54147
33,0,1,1064.6263,279.61874
33,0,2,1044.5293,277.26425
33,0,3,1080.8657,286.38284
33,0,4,1030.0398,280.48077
33,0,5,1097.3009,349.5855
33,0,6,998.965,338.92328
33,0,7,1120.1091,416.7523
33,0,8,960.713,402.05753
33,0,9,1121.9718,465.4001
33,0,10,943.7209,461.85672
33,0,11,1056.793,503.4821
33,0,12,988.94025,497.77533
33,0,13,1069.7986,619.38904
33,0,14,960.06946,613.0024
33,0,15,1071.1708,736.22516
33,0,16,952.7935,734.1169
34,0,0,1051.0095,294.7249
34,0,1,1062.9507,285.138
34,0,2,1043.0662,282.66028
34,0,3,1079.3943,289.59598
34,0,4,1029.3528,283.32718
34,0,5,1094.904,350.21136
34,0,6,996.25696,339.93567
34,0,7,1121.4498,413.25012
34,0,8,957.8936,402.48608
34,0,9,1123.1426,458.42844
34,0,10,941.9718,467.24664
34,0,11,1055.0734,503.70715
34,0,12,988.4162,499.343
34,0,13,1072.7119,624.46094
34,0,14,962.4985,620.81305
34,0,15,1073.9764,741.14044
34,0,16,960.7629,744.1163
35,0,0,1049.4813,298.4609
35,0,1,1061.1292,288.7195
35,0,2,1041.2654,286.489
35,0,3,1076.6118,292.44427
35,0,4,1026.9592,286.7086
35,0,5,1092.6575,352.63013
35,0,6,993.76044,343.0599
35,0,7,1119.833,417.10016
35,0,8,956.396,407.56543
35,0,9,1123.0306,458.38925
35,0,10,941.26544,470.90958
35,0,11,1054.8749,506.40994
35,0,12,988.4812,502.67496
35,0,13,1074.0552,628.0746
35,0,14,966.1377,625.08057
35,0,15,1074.2614,741.8051
35,0,16,964.36487,747.97455
36,0,0,1043.1136,299.9786
36,0,1,1055.1885,290.86716
36,0,2,1035.5884,288.26587
36,0,3,1072.1776,295.7897
36,0,4,1022.59485,289.24335
36,0,5,1088.4092,355.14407
36,0,6,989.639,345.1565
36,0,7,1116.9135,418.87894
36,0,8,954.61273,408.86612
36,0,9,1122.27,463.46713
36,0,10,938.5413,471.80054
36,0,11,1052.4602,508.7075
36,0,12,986.2002,505.07465
36,0,13,1074.1608,629.2782
36,0,14,967.49817,625.6344
36,0,15,1073.4558,742.19995
36,0,16,965.8285,748.5046
37,0,0,1043.095,299.9549
37,0,1,1055.1942,290.8257
37,0,2,1035.5492,288.2049
37,0,3,1072.1875,295.72202
37,0,4,1022.5172,289.13956
37,0,5,1088.4899,355.19037
37,0,6,989.57117,345.16397
37,0,7,1117.0503,419.1398
37,0,8,954.18933,409.37552
37,0,9,1122.3746,463.58746
37,0,10,938.3976,472.78976
37,0,11,1052.6024,508.80295
37,0,12,986.2881,505.11853
37,0,13,1074.2092,629.4404
37,0,14,967.53796,625.54926
37,0,15,1073.5789,742.04407
37,0,16,965.78015,748.4327
38,0,0,1038.8132,302.16653
38,0,1,1050.5138,292.6465
38,0,2,1030.6412,290.75903
38,0,3,1066.7201,295.90964
38,0,4,1017.0596,290.9677
38,0,5,1084.2401,355.25665
38,0,6,985.04205,345.9063
38,0,7,1111.9995,418.83307
38,0,8,951.7857,405.63098
38,0,9,1121.2168,472.3119
38,0,10,937.2796,470.62573
38,0,11,1049.8424,509.11642
38,0,12,983.3943,506.144
38,0,13,1073.316,629.8737
38,0,14,966.3397,626.49316
38,0,15,1073.3119,740.47595
38,0,16,964.5293,750.25476
39,0,0,1032.787,303.8549
39,0,1,1044.9805,294.53467
39,0,2,1025.1873,291.8915
39,0,3,1060.7112,295.92288
39,0,4,1010.9354,289.31522
39,0,5,1078.7103,354.0684
39,0,6,976.5154,347.17294
39,0,7,1108.2847,421.586
39,0,8,941.6197,418.9617
39,0,9,1119.3943,484.66803
39,0,10,927.6766,490.93857
39,0,11,1047.4122,508.89688
39,0,12,979.38525,507.22845
39,0,13,1074.3593,628.577
39,0,14,963.4917,629.59845
39,0,15,1073.5796,740.1572
39,0,16,964.25995,752.7832
40,0,0,1029.037,303.43454
40,0,1,1040.776,293.74292
40,0,2,1021.00146,291.9051
40,0,3,1055.6085,294.51758
40,0,4,1006.32794,289.58078
40,0,5,1074.8535,354.52454
40,0,6,971.46924,346.72614
40,0,7,1104.5183,427.57434
40,0,8,937.39417,418.03824
40,0,9,1117.6165,495.86856
40,0,10,922.03534,500.82843
40,0,11,1042.9146,508.82877
40,0,12,974.0241,507.3743
40,0,13,1073.5604,628.1069
40,0,14,960.9318,629.302
40,0,15,1074.0488,737.76544
40,0,16,964.2289,752.83594
41,0,0,1025.6334,303.94125
41,0,1,1036.6819,293.70218
41,0,2,1017.185,292.80075
41,0,3,1049.6053,293.13446
41,0,4,1000.9735,290.2506
41,0,5,1069.058,352.78128
41,0,6,963.8108,348.77234
41,0,7,1098.769,430.88583
41,0,8,929.36993,428.69183
41,0,9,1114.1779,505.50723
41,0,10,919.6894,513.5273
41,0,11,1040.0515,507.7244
41,0,12,969.62115,508.57794
41,0,13,1075.39,625.65796
41,0,14,957.79675,629.569
41,0,15,1075.1781,731.6809
41,0,16,963.2227,753.55023
42,0,0,1025.6653,304.00735
42,0,1,1036.7313,293.78278
42,0,2,1017.22266,292.85706
42,0,3,1049.6378,293.10782
42,0,4,1000.9792,290.16312
42,0,5,1069.0984,352.59073
42,0,6,963.8299,348.55673
42,0,7,1098.7123,430.8633
42,0,8,929.35693,428.79413
42,0,9,1114.2015,505.60382
42,0,10,919.6753,514.6994
42,0,11,1040.183,507.70526
42,0,12,969.75995,508.54358
42,0,13,1075.3667,625.69745
42,0,14,957.83716,629.70667
42,0,15,1075.2269,731.64435
42,0,16,963.2051,753.6272
43,0,0,1020.5279,302.3247
43,0,1,1032.9526,292.8409
43,0,2,1012.02924,290.56573
43,0,3,1046.4756,292.57562
43,0,4,994.4372,286.1128
43,0,5,1062.9596,348.10693
43,0,6,955.73114,342.09283
43,0,7,1092.8005,431.21515
43,0,8,923.8548,429.42538
43,0,9,1110.136,509.45078
43,0,10,918.3587,512.8143
43,0,11,1037.8191,506.26477
43,0,12,965.99725,507.41656
43,0,13,1080.8414,622.72327
43,0,14,952.5455,629.802
43,0,15,1076.3395,724.7219
43,0,16,963.31903,754.9102
44,0,0,1017.8467,300.02472
44,0,1,1030.2067,290.13336
44,0,2,1009.4863,287.77103
44,0,3,1043.1447,289.30667
44,0,4,991.2604,282.57422
44,0,5,1059.8251,346.7187
44,0,6,953.59827,340.36377
44,0,7,1088.2987,430.11
44,0,8,922.93524,425.55588
44,0,9,1101.0079,508.32773
44,0,10,916.49194,509.12186
44,0,11,1035.8843,505.02396
44,0,12,964.38104,506.3769
44,0,13,1083.6698,620.5196
44,0,14,950.6655,629.0357
44,0,15,1073.684,719.23145
44,0,16,963.6735,755.13995
45,0,0,1017.3974,297.7562
45,0,1,1027.5183,287.38095
45,0,2,1008.1615,284.96005
45,0,3,1037.4763,284.44293
45,0,4,987.7434,278.52582
45,0,5,1054.3914,339.63025
45,0,6,948.8257,335.9523
45,0,7,1081.0599,422.8026
45,0,8,918.7429,422.51257
45,0,9,1093.2825,500.9667
45,0,10,918.337,503.05957
45,0,11,1034.7699,503.74854
45,0,12,963.71173,505.7937
45,0,13,1081.4509,616.6248
45,0,14,949.8448,628.47644
45,0,15,1074.1388,722.58734
45,0,16,961.3986,755.52344
46,0,0,1014.072,294.27057
46,0,1,1024.5558,283.6954
46,0,2,1004.38806,281.46005
46,0,3,1036.1213,281.64963
46,0,4,984.6456,276.22375
46,0,5,1052.138,336.20435
46,0,6,948.00006,333.55692
46,0,7,1074.8119,414.69244
46,0,8,917.4582,415.32898
46,0,9,1082.2325,482.96634
46,0,10,918.1755,492.12857
46,0,11,1033.1023,500.48752
46,0,12,962.77625,503.21063
46,0,13,1082.5679,610.51154
46,0,14,951.91516,624.73975
46,0,15,1072.3733,722.1643
46,0,16,961.16974,753.98865
47,0,0,1014.098,294.30664
47,0,1,1024.5817,283.70096
47,0,2,1004.3996,281.47202
47,0,3,1036.1411,281.62317
47,0,4,984.6248,276.20392
47,0,5,1052.0973,336.20087
47,0,6,948.03204,333.5429
47,0,7,1074.8463,414.7739
47,0,8,917.46735,415.45087
47,0,9,1082.1189,482.96533
47,0,10,918.3272,492.54776
47,0,11,1032.985,500.46378
47,0,12,962.7153,503.14548
47,0,13,1082.5294,610.53143
47,0,14,951.91534,624.61523
47,0,15,1072.2792,722.7811
47,0,16,961.13617,753.93365
48,0,0,1016.63403,290.66708
48,0,1,1027.1625,280.15845
48,0,2,1007.0688,277.45285
48,0,3,0.0,0.0
48,0,4,985.72894,271.7279
48,0,5,1049.971,333.20877
48,0,6,947.2009,329.78305
48,0,7,1070.9717,408.28555
48,0,8,915.117,409.36398
48,0,9,1076.5984,470.35724
48,0,10,920.60364,479.41428
48,0,11,1032.2808,499.78152
48,0,12,962.8133,501.9575
48,0,13,1079.3448,612.6189
48,0,14,953.72095,625.20557
48,0,15,1072.3425,733.10394
48,0,16,960.5702,753.3833
49,0,0,1020.77435,286.83865
49,0,1,1030.7805,276.32062
49,0,2,1010.6768,274.09756
49,0,3,0.0,0.0
49,0,4,987.57043,271.2936
49,0,5,1050.8849,335.47296
49,0,6,948.2366,330.17944
49,0,7,1067.4027,411.31955
49,0,8,915.1258,403.54184
49,0,9,1069.3553,475.8721
49,0,10,921.6889,464.9512
49,0,11,1034.9323,502.2044
49,0,12,965.1182,503.11774
