Frame,Person,Keypoint_Index,Keypoint_X,Keypoint_Y
13,0,13,980.5954,627.505
13,0,14,950.34344,627.39435
13,0,15,963.598,680.9651
13,0,16,952.5002,699.4208
14,0,0,958.94714,409.66702
14,0,1,965.00977,403.22635
14,0,2,951.3875,403.79965
14,0,3,974.4212,408.15375
14,0,4,941.72595,409.80954
14,0,5,992.6739,452.55728
14,0,6,929.96594,453.08606
14,0,7,1004.5979,503.63278
14,0,8,916.5861,505.96042
14,0,9,1005.0892,550.361
14,0,10,913.4407,553.5716
14,0,11,980.3515,551.764
14,0,12,941.51025,552.17944
14,0,13,980.5778,627.47156
14,0,14,950.2249,627.4164
14,0,15,963.67444,680.898
14,0,16,952.478,699.45886
15,0,0,959.5657,409.09433
15,0,1,965.75665,402.571
15,0,2,951.8776,403.1284
15,0,3,975.2741,407.54126
15,0,4,941.9739,409.10727
15,0,5,992.7104,451.67065
15,0,6,930.09344,451.83005
15,0,7,1004.81036,502.70453
15,0,8,916.4544,504.1668
15,0,9,1004.8755,550.22815
15,0,10,912.8577,550.4735
15,0,11,980.2529,550.59705
15,0,12,941.4518,550.8336
15,0,13,982.08276,626.85626
15,0,14,951.0268,626.09125
15,0,15,963.17566,682.1309
15,0,16,952.09827,699.55865
16,0,0,960.70026,407.02545
16,0,1,966.7129,400.5337
16,0,2,953.493,400.98633
16,0,3,975.8359,405.33466
16,0,4,943.817,406.66553
16,0,5,993.4073,449.79373
16,0,6,929.6141,449.6967
16,0,7,1005.0134,501.49603
16,0,8,915.6191,501.68665
16,0,9,1006.7983,549.225
16,0,10,912.7379,547.43585
16,0,11,980.9078,550.0187
16,0,12,941.08356,550.2202
16,0,13,983.20355,627.25946
16,0,14,950.8981,626.7282
16,0,15,966.6065,688.01025
16,0,16,951.48834,701.46375
17,0,0,960.8323,404.93896
17,0,1,966.9698,398.7045
17,0,2,954.22375,398.9506
17,0,3,976.25464,403.7613
17,0,4,945.28876,404.63416
17,0,5,993.1848,447.82547
17,0,6,930.2681,447.65817
17,0,7,1005.3975,499.9056
17,0,8,916.09424,500.21347
17,0,9,1006.5718,548.72375
17,0,10,913.5736,548.0625
17,0,11,981.384,549.04
17,0,12,941.67285,549.2319
17,0,13,984.70337,626.18756
17,0,14,950.20807,625.9632
17,0,15,970.95984,690.8118
17,0,16,950.3647,701.43823
18,0,0,962.3551,405.1663
18,0,1,968.68195,398.70258
18,0,2,955.3812,399.06
18,0,3,977.9213,403.59192
18,0,4,945.6025,404.6425
18,0,5,994.2204,447.68448
18,0,6,930.91815,447.8693
18,0,7,1005.3126,500.48642
18,0,8,916.4268,500.3334
18,0,9,1007.1799,548.2636
18,0,10,915.53143,547.4571
18,0,11,982.5685,548.9768
18,0,12,942.5992,549.22894
18,0,13,984.6931,625.25616
18,0,14,949.5106,625.4277
18,0,15,974.97076,694.04846
18,0,16,950.9757,700.3087
19,0,0,962.3757,405.1457
19,0,1,968.68823,398.6786
19,0,2,955.3946,399.0318
19,0,3,977.8981,403.53665
19,0,4,945.5809,404.5772
19,0,5,994.20636,447.6526
19,0,6,930.86926,447.8262
19,0,7,1005.31866,500.4845
19,0,8,916.4154,500.312
19,0,9,1007.2244,548.25696
19,0,10,915.53687,547.4403
19,0,11,982.6029,548.9981
19,0,12,942.60815,549.24866
19,0,13,984.7652,625.2704
19,0,14,949.50446,625.4213
19,0,15,974.9773,694.0236
19,0,16,950.99054,700.3338
20,0,0,962.79254,405.33197
20,0,1,969.16974,398.8271
20,0,2,955.85254,399.18277
20,0,3,978.28217,403.50668
20,0,4,945.7889,404.48383
20,0,5,994.80945,447.85986
20,0,6,931.19354,447.58698
20,0,7,1006.3867,502.02734
20,0,8,915.64984,499.017
20,0,9,1008.57477,551.1407
20,0,10,916.6005,545.45526
20,0,11,983.44507,550.59436
20,0,12,943.0882,550.4735
20,0,13,985.8196,627.74615
20,0,14,949.7003,627.2232
20,0,15,980.5434,701.54846
20,0,16,951.07513,702.4529
21,0,0,963.7207,405.2454
21,0,1,970.6253,398.73193
21,0,2,956.9057,399.02155
21,0,3,980.4637,403.56448
21,0,4,946.9627,404.31418
21,0,5,995.93976,447.8697
21,0,6,932.0156,447.32455
21,0,7,1007.3126,501.69867
21,0,8,915.531,498.28546
21,0,9,1010.54816,549.32025
21,0,10,917.8131,543.7443
21,0,11,984.4274,551.6759
21,0,12,943.49567,551.3062
21,0,13,986.87695,630.20825
21,0,14,949.112,628.6573
21,0,15,985.30774,707.0233
21,0,16,948.6857,702.77655
22,0,0,967.8382,405.49622
22,0,1,974.53986,399.09137
22,0,2,961.05707,399.25812
22,0,3,983.42725,404.4378
22,0,4,950.32935,404.7393
22,0,5,997.6396,449.9925
22,0,6,933.04926,448.14783
22,0,7,1008.152,505.5785
22,0,8,915.6112,498.7076
22,0,9,1011.5938,554.60547
22,0,10,918.675,543.57916
22,0,11,985.1743,554.3361
22,0,12,943.57745,553.50586
22,0,13,987.9827,633.14636
22,0,14,949.2122,631.1366
22,0,15,989.3802,709.83453
22,0,16,948.37756,703.41876
23,0,0,964.7018,406.7223
23,0,1,972.41,400.24146
23,0,2,958.3371,400.6509
23,0,3,984.0324,406.02597
23,0,4,949.556,406.9456
23,0,5,998.2498,452.49326
23,0,6,934.4705,451.21338
23,0,7,1009.5139,507.45355
23,0,8,916.2387,501.51938
23,0,9,1013.42194,555.3965
23,0,10,919.1457,545.8462
23,0,11,985.7588,556.8825
23,0,12,944.2548,556.06744
23,0,13,988.9755,636.1579
23,0,14,948.96625,633.5471
23,0,15,992.8312,712.5678
23,0,16,947.14325,702.86816
24,0,0,965.26874,407.19122
24,0,1,972.83887,400.6877
24,0,2,958.8318,401.0993
24,0,3,984.152,406.2412
24,0,4,949.8554,407.17905
24,0,5,998.1039,452.45956
24,0,6,934.5204,451.3233
24,0,7,1009.38574,507.35403
24,0,8,916.3179,501.94986
24,0,9,1013.4987,555.1655
24,0,10,919.67194,546.5092
24,0,11,985.85126,556.82434
24,0,12,944.4471,556.09454
24,0,13,988.94867,636.131
24,0,14,948.9156,633.5559
24,0,15,992.66235,712.37463
24,0,16,946.8937,702.8158
25,0,0,970.8027,408.08655
25,0,1,977.766,401.89337
25,0,2,964.0324,402.05356
25,0,3,986.8947,407.8699
25,0,4,953.27625,408.0717
25,0,5,999.78,453.40836
25,0,6,935.918,452.3032
25,0,7,1010.2971,509.38828
25,0,8,916.8419,504.93112
25,0,9,1015.36255,559.74316
25,0,10,918.7531,549.34607
25,0,11,987.01105,558.03357
25,0,12,945.6429,557.30756
25,0,13,989.2647,637.24677
25,0,14,949.9514,634.7446
25,0,15,992.4221,713.9812
25,0,16,947.4672,704.02246
26,0,0,971.14545,406.56226
26,0,1,978.352,400.30246
26,0,2,964.7364,400.33047
26,0,3,988.26404,406.25134
26,0,4,954.6881,406.23132
26,0,5,1002.2221,452.71948
26,0,6,937.34546,451.53162
26,0,7,1011.5453,508.84277
26,0,8,917.0806,504.79807
26,0,9,1015.37354,559.74225
26,0,10,919.633,551.0771
26,0,11,988.86993,557.1387
26,0,12,946.97797,556.25305
26,0,13,989.3018,635.89655
26,0,14,950.0116,633.45135
26,0,15,992.4178,715.2228
26,0,16,947.48236,705.2782
27,0,0,971.85645,405.4901
27,0,1,979.47095,399.0857
27,0,2,965.884,399.2851
27,0,3,990.3232,404.4238
27,0,4,957.19836,404.81488
27,0,5,1005.3606,450.21725
27,0,6,939.8626,449.74072
27,0,7,1013.7726,507.08533
27,0,8,917.9942,504.641
27,0,9,1016.3973,559.3453
27,0,10,919.86554,553.79987
27,0,11,990.4814,556.5645
27,0,12,947.8751,555.95856
27,0,13,989.5101,636.7688
27,0,14,949.9697,632.2843
27,0,15,992.8794,717.58905
27,0,16,946.8662,703.4332
28,0,0,975.79175,401.9126
28,0,1,983.186,395.61676
28,0,2,969.2706,395.67966
28,0,3,992.6023,401.83548
28,0,4,959.03107,401.7595
28,0,5,1006.9726,448.8489
28,0,6,940.7556,448.36533
28,0,7,1014.5416,505.80157
28,0,8,919.1972,503.53647
28,0,9,1016.9715,558.1524
28,0,10,918.9302,554.52454
28,0,11,992.2143,555.4919
28,0,12,949.20526,554.6565
28,0,13,990.90875,637.32477
28,0,14,951.29926,632.153
28,0,15,992.4287,719.46564
28,0,16,946.9809,702.19446
29,0,0,975.11285,401.9588
29,0,1,982.7522,395.546
29,0,2,968.5271,395.58417
29,0,3,992.2251,402.00888
29,0,4,958.84686,401.90598
29,0,5,1007.5243,449.0256
29,0,6,940.1904,448.3574
29,0,7,1014.72766,506.33798
29,0,8,918.28754,504.31467
29,0,9,1017.5215,557.8431
29,0,10,918.7335,553.4044
29,0,11,992.5097,556.69977
29,0,12,949.1721,556.0223
29,0,13,990.3002,637.1854
29,0,14,951.6182,632.3596
29,0,15,991.7738,716.9011
29,0,16,946.7242,699.05865
30,0,0,977.4156,401.15698
30,0,1,984.90326,394.49368
30,0,2,970.9697,394.4242
30,0,3,994.4361,399.2627
30,0,4,961.5231,399.02774
30,0,5,1010.6144,445.93314
30,0,6,942.8053,444.73407
30,0,7,1018.34015,504.37466
30,0,8,920.53125,501.77768
30,0,9,1020.2209,556.4363
30,0,10,917.23553,554.8202
30,0,11,995.00854,553.61566
30,0,12,951.5845,552.5528
30,0,13,991.6756,635.64166
30,0,14,953.517,630.6676
30,0,15,992.5283,716.27313
30,0,16,947.512,699.5144
31,0,0,978.759,399.53073
31,0,1,986.46686,392.9848
31,0,2,971.99786,392.8271
31,0,3,995.73706,398.97604
31,0,4,961.82886,398.40234
31,0,5,1011.5321,446.0527
31,0,6,942.7966,444.89035
31,0,7,1020.98236,504.23648
31,0,8,920.89075,501.6005
31,0,9,1022.00024,556.15063
31,0,10,918.7707,554.34753
31,0,11,996.73737,553.4725
31,0,12,952.9278,552.3499
31,0,13,992.8429,635.5954
31,0,14,954.9751,630.0094
31,0,15,992.96814,716.0984
31,0,16,948.92194,696.7131
32,0,0,979.0417,397.57526
32,0,1,986.6897,390.86575
32,0,2,972.161,390.6848
32,0,3,995.9339,396.34882
32,0,4,961.6846,395.77286
32,0,5,1012.6103,444.3673
32,0,6,942.40454,443.75235
32,0,7,1024.137,501.49173
32,0,8,920.77295,499.91263
32,0,9,1026.0055,552.20575
32,0,10,917.95386,551.18884
32,0,11,998.8294,552.9918
32,0,12,954.30457,552.2738
32,0,13,994.80945,635.8027
32,0,14,956.8859,631.394
32,0,15,994.2005,717.5844
32,0,16,951.5433,699.4503
33,0,0,978.8771,394.60236
33,0,1,986.23267,388.1285
33,0,2,972.15546,387.96683
33,0,3,995.9608,394.1341
33,0,4,961.09204,393.77896
33,0,5,1012.7333,443.07498
33,0,6,943.05414,442.0264
33,0,7,1025.5015,500.73727
33,0,8,922.747,497.66165
33,0,9,1027.2635,552.8722
33,0,10,918.4373,550.05396
33,0,11,1000.28253,552.0215
33,0,12,955.8975,550.34546
33,0,13,997.1767,635.7843
33,0,14,958.279,629.822
33,0,15,994.7058,718.3482
33,0,16,956.4945,702.0319
34,0,0,978.98334,394.65985
34,0,1,986.3317,388.16895
34,0,2,972.24835,388.02017
34,0,3,996.0405,394.16574
34,0,4,961.1746,393.83167
34,0,5,1012.65894,443.32593
34,0,6,943.04596,442.13474
34,0,7,1025.4644,501.1311
34,0,8,922.6993,497.74283
34,0,9,1027.0046,553.5093
34,0,10,918.2128,550.14166
34,0,11,999.97943,552.0637
34,0,12,955.6429,550.3427
34,0,13,997.0701,635.9355
34,0,14,958.2494,629.9323
34,0,15,994.72015,718.4405
34,0,16,956.4873,702.35126
35,0,0,978.5195,394.73996
35,0,1,985.57416,388.02405
35,0,2,971.6681,388.11905
35,0,3,995.7992,393.03525
35,0,4,961.20703,393.51672
35,0,5,1013.9674,441.58997
35,0,6,944.3137,441.1213
35,0,7,1027.1063,498.56918
35,0,8,924.67224,495.7428
35,0,9,1031.7422,548.89526
35,0,10,920.07715,546.4191
35,0,11,1001.0015,550.3175
35,0,12,956.7504,549.39655
35,0,13,996.59326,635.4908
35,0,14,957.16077,633.05383
35,0,15,994.23083,718.5145
35,0,16,958.11365,712.3792
36,0,0,977.692,394.22333
36,0,1,984.969,387.24857
36,0,2,970.54285,387.59238
36,0,3,995.07275,392.17493
36,0,4,960.7806,393.15384
36,0,5,1015.3253,441.32074
36,0,6,944.1089,441.60675
36,0,7,1031.3243,499.28973
36,0,8,925.47144,497.02728
36,0,9,1034.9703,550.7981
36,0,10,920.8028,545.81305
36,0,11,1001.91125,550.73376
36,0,12,957.167,550.7934
36,0,13,996.7134,636.17755
36,0,14,958.0265,634.4163
36,0,15,993.83484,718.24585
36,0,16,957.66016,715.2299
37,0,0,978.1833,394.72888
37,0,1,985.1754,387.5202
37,0,2,970.531,388.19232
37,0,3,995.13947,392.09738
37,0,4,960.2699,393.9087
37,0,5,1015.70844,441.15262
37,0,6,944.02374,442.30988
37,0,7,1032.234,498.4768
37,0,8,925.40186,497.90405
37,0,9,1038.1455,547.70264
37,0,10,921.17523,546.5461
37,0,11,1002.1711,551.1125
37,0,12,957.33673,551.78033
37,0,13,996.5578,637.05835
37,0,14,958.9338,636.775
37,0,15,993.04706,719.5013
37,0,16,959.8695,721.3719
38,0,0,977.54004,394.83783
38,0,1,984.18494,387.42224
38,0,2,969.97784,388.25262
38,0,3,994.1906,391.1653
38,0,4,960.1919,393.53635
38,0,5,1015.95996,440.01318
38,0,6,944.6415,442.71317
38,0,7,1035.5178,497.55023
38,0,8,928.1313,502.50714
38,0,9,1040.3677,552.1212
38,0,10,925.0813,560.14764
38,0,11,1001.09656,552.5475
38,0,12,956.7188,553.93005
38,0,13,995.88654,638.50024
38,0,14,959.7786,638.62573
38,0,15,992.03455,716.77704
38,0,16,957.2751,725.8304
39,0,0,977.5727,394.6856
39,0,1,984.22485,387.2817
39,0,2,969.996,388.11145
39,0,3,994.2149,391.11713
39,0,4,960.18774,393.47507
39,0,5,1015.9318,439.99332
39,0,6,944.53644,442.62253
39,0,7,1035.5052,497.5852
39,0,8,928.1942,502.36197
39,0,9,1040.3668,552.27563
39,0,10,925.1076,559.80457
39,0,11,1000.943,552.5375
39,0,12,956.4934,553.90466
39,0,13,995.95996,638.50946
39,0,14,959.6882,638.59973
39,0,15,992.23615,716.5758
39,0,16,957.2941,725.5986
40,0,0,976.43506,395.24966
40,0,1,983.0688,387.85458
40,0,2,968.8953,388.6086
40,0,3,993.1743,391.6865
40,0,4,959.09784,393.8866
40,0,5,1015.60803,440.61896
40,0,6,943.67126,443.05957
40,0,7,1037.0739,498.52954
40,0,8,927.08484,503.29956
40,0,9,1041.8204,552.15875
40,0,10,924.5839,558.54706
40,0,11,1000.7869,554.28406
40,0,12,956.09735,555.54956
40,0,13,995.94165,640.83844
40,0,14,960.6588,640.12427
40,0,15,991.09155,717.9689
40,0,16,954.80554,728.0596
41,0,0,976.0802,395.4811
41,0,1,982.581,388.29202
41,0,2,968.42065,388.89578
41,0,3,992.13666,392.2846
41,0,4,958.01044,394.1884
41,0,5,1014.75464,440.59802
41,0,6,942.4098,443.6628
41,0,7,1035.8269,496.0068
41,0,8,927.7714,504.2299
41,0,9,1043.5399,546.2128
41,0,10,925.49493,559.20447
41,0,11,1001.57965,555.0708
41,0,12,956.62244,556.6536
41,0,13,996.4343,641.33887
41,0,14,960.60333,640.3973
41,0,15,991.54803,715.5498
41,0,16,954.42865,728.3133
42,0,0,974.44116,395.79385
42,0,1,980.8658,388.47144
42,0,2,966.8125,389.26346
42,0,3,990.5179,392.12936
42,0,4,956.80975,394.59888
42,0,5,1014.34796,440.72086
42,0,6,941.03546,444.45493
42,0,7,1036.5605,496.4991
42,0,8,927.0976,505.77844
42,0,9,1043.8241,546.36334
42,0,10,925.4241,560.8193
42,0,11,1000.9928,557.15076
42,0,12,955.37335,559.16473
42,0,13,996.34174,644.3451
42,0,14,959.6609,643.6645
42,0,15,990.9923,715.53265
42,0,16,955.1858,732.2888
43,0,0,974.2793,394.60184
43,0,1,980.4904,387.3817
43,0,2,966.5325,388.13547
43,0,3,989.7074,391.42026
43,0,4,956.23535,393.88385
43,0,5,1013.73615,440.2124
43,0,6,940.3785,444.18973
43,0,7,1036.1394,495.56122
43,0,8,927.47076,505.14752
43,0,9,1043.8137,545.7946
43,0,10,923.75244,559.20435
43,0,11,1000.19385,556.6226
43,0,12,954.40796,558.9881
43,0,13,996.4104,644.34485
43,0,14,959.2792,644.4161
43,0,15,992.30493,711.9375
43,0,16,956.65247,735.22876
44,0,0,974.1213,394.40424
44,0,1,980.35034,387.2006
44,0,2,966.37946,387.95242
44,0,3,989.6347,391.30292
44,0,4,956.1696,393.78333
44,0,5,1013.7675,440.10968
44,0,6,940.3689,444.13672
44,0,7,1036.1603,495.47354
44,0,8,927.4149,505.09042
44,0,9,1043.8052,545.8916
44,0,10,923.73346,559.149
44,0,11,1000.23126,556.60095
44,0,12,954.4091,559.0066
44,0,13,996.4127,644.3732
44,0,14,959.24194,644.5664
44,0,15,992.35913,711.8275
44,0,16,956.5983,735.45013
45,0,0,970.96094,391.43777
45,0,1,977.59045,384.08844
45,0,2,963.17377,384.88843
45,0,3,987.8491,387.96304
45,0,4,953.6186,390.6881
45,0,5,1012.76495,437.25467
45,0,6,938.50256,441.1587
45,0,7,1035.2256,494.10718
45,0,8,926.3066,502.6397
45,0,9,1043.1741,545.31134
45,0,10,923.06616,554.3994
45,0,11,999.28625,555.87744
45,0,12,952.8957,558.3345
45,0,13,996.66144,644.8786
45,0,14,958.68005,644.3198
45,0,15,992.3311,713.22034
45,0,16,955.9977,738.35767
46,0,0,968.1471,391.20474
46,0,1,975.2745,383.76306
46,0,2,960.46,384.3154
46,0,3,986.2001,386.61377
46,0,4,951.1202,388.90634
46,0,5,1011.32117,435.18213
46,0,6,935.7649,439.094
46,0,7,1033.5645,492.51923
46,0,8,924.4061,501.53918
46,0,9,1040.3728,546.6356
46,0,10,919.65436,554.2138
46,0,11,997.67236,554.21985
46,0,12,950.26544,557.092
46,0,13,996.739,642.39215
46,0,14,956.62506,643.0532
46,0,15,994.96106,707.4439
46,0,16,956.2749,739.21234
47,0,0,965.85077,386.87476
47,0,1,972.89636,379.3004
47,0,2,958.02216,379.98578
47,0,3,984.9996,382.89908
47,0,4,949.30304,385.62817
47,0,5,1009.8622,432.39554
47,0,6,935.2769,436.58606
47,0,7,1031.4321,490.43576
47,0,8,922.6033,498.9995
47,0,9,1037.9335,543.2011
47,0,10,919.79407,555.28186
47,0,11,997.4079,552.1357
47,0,12,950.4015,555.36285
47,0,13,998.8812,636.6609
47,0,14,955.5209,645.11884
47,0,15,993.6541,702.8343
47,0,16,958.381,739.6537
48,0,0,962.8687,381.46518
48,0,1,970.2613,374.1386
48,0,2,955.50256,374.70602
48,0,3,983.63934,379.32587
48,0,4,948.32635,381.85648
48,0,5,1009.11426,430.65164
48,0,6,934.3682,434.49832
48,0,7,1030.7787,489.10117
48,0,8,919.5387,497.67545
48,0,9,1035.7549,543.84955
48,0,10,916.99133,554.29047
48,0,11,996.514,551.73376
48,0,12,949.48645,554.97437
48,0,13,998.4763,636.7845
48,0,14,955.86334,645.0619
48,0,15,990.7898,697.95795
48,0,16,959.20776,739.6235
49,0,0,963.3831,381.77444
49,0,1,970.7342,374.42688
49,0,2,955.9182,374.99106
49,0,3,983.85706,379.50888
49,0,4,948.48175,382.01816
49,0,5,1009.1098,430.64896
49,0,6,934.47565,434.50717
49,0,7,1030.756,489.10275
49,0,8,919.4989,497.60397
49,0,9,1035.5908,543.913
49,0,10,916.9377,554.32245
49,0,11,996.4331,551.7223
49,0,12,949.5172,555.0079
49,0,13,998.5005,636.6329
49,0,14,955.8241,645.21387
49,0,15,990.8273,697.83716
49,0,16,959.21216,739.71155
50,0,0,964.2236,380.33633
50,0,1,971.641,372.70724
50,0,2,956.20575,373.43582
50,0,3,984.3591,377.2287
50,0,4,947.6236,380.0033
50,0,5,1008.56604,428.36618
50,0,6,933.4311,432.3429
50,0,7,1029.1161,489.0113
50,0,8,916.75085,497.4525
50,0,9,1033.2916,542.99896
50,0,10,914.94525,555.9727
50,0,11,996.18445,551.41846
50,0,12,949.16016,554.70575
50,0,13,998.11,637.4643
50,0,14,955.5696,645.77234
50,0,15,990.19995,702.25775
50,0,16,959.021,740.27216
51,0,0,964.55145,376.95062
